dataset,task,thermometer_type,thermometer_size,address_size,hash_mode,num_hashes,filter_size,accuracy,f1_macro,f1_weighted,auc_roc,train_time_s,infer_latency_us,memory_kb
Weather,binary,Distributive,16,8,murmur,2,64,0.769759741913575,0.7471117300158038,0.764966715849536,0.7597252675123262,0.05554,5.4849,0.1
Weather,binary,Distributive,16,8,murmur,2,256,0.7482808387808813,0.716095268664317,0.7386478907908757,0.7098673810505106,0.05311,6.3161,0.1
Weather,binary,Distributive,16,8,murmur,2,1024,0.7386874946939469,0.6976180761791271,0.7239096942516182,0.7308478270824746,0.0534,5.1661,0.1
Weather,binary,Distributive,16,8,murmur,4,16,0.6709398081331183,0.5839109223824432,0.628806647925626,0.5962278395994566,0.04403,4.5564,0.1
Weather,binary,Distributive,16,8,murmur,4,64,0.7430172340606164,0.7100463822080234,0.7331143573586669,0.7327089191128208,0.05731,5.0221,0.1
Weather,binary,Distributive,16,8,murmur,4,256,0.7568554206638933,0.7256777257351028,0.7474966162430629,0.7653606264596786,0.06133,5.9563,0.1
Weather,binary,Distributive,16,8,murmur,4,1024,0.7644961371933101,0.732370619512053,0.7542468296654992,0.7522886232846393,0.05649,5.0579,0.1
Weather,binary,Distributive,16,8,murmur,8,16,0.6199168010866797,0.40568468139843256,0.4898689377069222,0.5064582283891255,0.05701,4.8169,0.1
Weather,binary,Distributive,16,8,murmur,8,64,0.6909754648102555,0.607776906161958,0.6503960387856665,0.6181124543969716,0.0561,4.7855,0.1
Weather,binary,Distributive,16,8,murmur,8,256,0.7482808387808813,0.7189708582437617,0.7403831705236394,0.7580221642166963,0.04996,5.0518,0.1
Weather,binary,Distributive,16,8,murmur,8,1024,0.7651753119959249,0.7465514009566051,0.7627605612379299,0.7770556395109219,0.05848,4.499,0.1
Weather,binary,Distributive,16,8,simhash,2,16,0.6597334238899737,0.5984064000418111,0.6354317746396917,0.6009896963868664,0.19977,17.8027,0.1
Weather,binary,Distributive,16,8,simhash,2,64,0.7523558875965701,0.7246563898869551,0.7452604862828385,0.7346378776083407,0.20523,17.0943,0.1
Weather,binary,Distributive,16,8,simhash,2,256,0.7572799049155277,0.7303246287046503,0.7504397502379554,0.7554436354200058,0.20616,17.3013,0.1
Weather,binary,Distributive,16,8,simhash,2,1024,0.7505730537397063,0.7131402952405034,0.7375881532591367,0.746668269450932,0.21812,16.6664,0.1
Weather,binary,Distributive,16,8,simhash,4,16,0.6274726207657696,0.4894136886331314,0.5520529984121685,0.5345454503823786,0.22864,17.2396,0.1
Weather,binary,Distributive,16,8,simhash,4,64,0.7297733254096272,0.6910529744893165,0.7168572563136675,0.6897627573995206,0.22545,17.794,0.1
Weather,binary,Distributive,16,8,simhash,4,256,0.7646659308939638,0.736957090429873,0.757099090861395,0.7683616033948498,0.26654,16.8449,0.1
Weather,binary,Distributive,16,8,simhash,4,1024,0.7226419899821717,0.6812196444847041,0.7083305013234847,0.7027966753674955,0.20664,17.3152,0.1
Weather,binary,Distributive,16,8,simhash,8,16,0.6211053569912556,0.3982726782857641,0.4846638632917017,0.5056806643159164,0.2138,17.4685,0.1
Weather,binary,Distributive,16,8,simhash,8,64,0.7341030647762968,0.6849895792987698,0.7143351772652389,0.6847586206896552,0.22139,18.1619,0.1
Weather,binary,Distributive,16,8,simhash,8,256,0.7519314033449359,0.7315308411505383,0.7489910081780193,0.7612826853505518,0.21596,17.7665,0.1
Weather,binary,Distributive,16,8,simhash,8,1024,0.7487902198828423,0.7241256726858861,0.7435869948495265,0.758650211414877,0.22578,17.4967,0.1
Weather,binary,Distributive,16,8,h3,2,16,0.6908905679599286,0.6124223882803284,0.6535663640028962,0.6254168765550823,0.0552,5.2236,0.1
Weather,binary,Distributive,16,8,h3,2,64,0.7438662025638849,0.7170206424612316,0.7375839863215605,0.7291950206835494,0.05415,4.9848,0.1
Weather,binary,Distributive,16,8,h3,2,256,0.7560064521606248,0.7351285584931567,0.7526730600056738,0.7488609699134496,0.05591,4.8854,0.1
Weather,binary,Distributive,16,8,h3,2,1024,0.7580439765684693,0.7386200978056332,0.7554307359501121,0.7743428737158645,0.05769,5.2591,0.1
Weather,binary,Distributive,16,8,h3,4,16,0.6138891247134731,0.4266720520282436,0.5039675868658982,0.5073079330188823,0.05705,5.3675,0.1
Weather,binary,Distributive,16,8,h3,4,64,0.7290092537566857,0.6973626078548985,0.7204516151956878,0.7071822594678757,0.05247,5.6757,0.1
Weather,binary,Distributive,16,8,h3,4,256,0.7535444435011461,0.72568151456461,0.7463078010629142,0.7516740547388989,0.05667,5.2646,0.1
Weather,binary,Distributive,16,8,h3,4,1024,0.761694541132524,0.7385006895471632,0.7568746101730804,0.7647131932041946,0.06748,5.3494,0.1
Weather,binary,Distributive,16,8,h3,8,16,0.6166058239239324,0.3837068354667375,0.47309038593249425,0.4993675718581612,0.06932,5.5181,0.1
Weather,binary,Distributive,16,8,h3,8,64,0.7093980813311827,0.6518198704790672,0.6852248491759416,0.6494167544381859,0.07168,6.6627,0.1
Weather,binary,Distributive,16,8,h3,8,256,0.7434417183122506,0.7142124681240072,0.7357755385442696,0.7461258719909633,0.06667,6.3241,0.1
Weather,binary,Distributive,16,8,h3,8,1024,0.731131675014857,0.7121334884246566,0.7295809307690606,0.7262046831829768,0.055,5.6621,0.1
Weather,binary,Distributive,16,16,murmur,2,16,0.6172849987265473,0.43072943589226353,0.5076147850123102,0.5106494481842744,0.03908,3.8419,0.1
Weather,binary,Distributive,16,16,murmur,2,64,0.6812972238729943,0.6304023597616835,0.6627603619042899,0.6283382027445773,0.03344,3.1114,0.1
Weather,binary,Distributive,16,16,murmur,2,256,0.7577043891671619,0.7313227253923711,0.7511858095511745,0.739585382607501,0.03611,3.1272,0.1
Weather,binary,Distributive,16,16,murmur,2,1024,0.792257407250191,0.7687432907828038,0.7861409823863366,0.7707972554227533,0.041,3.5374,0.1
Weather,binary,Distributive,16,16,murmur,4,16,0.6171152050258936,0.3851443737898094,0.47424554034199706,0.5000342385248279,0.03945,3.4153,0.1
Weather,binary,Distributive,16,16,murmur,4,64,0.6517531199592496,0.5347478269885724,0.5897939941064854,0.5643842560791318,0.03796,4.0381,0.1
Weather,binary,Distributive,16,16,murmur,4,256,0.7343577553272773,0.6976955093346546,0.7225332425412608,0.6950082886843431,0.03568,3.7653,0.1
Weather,binary,Distributive,16,16,murmur,4,1024,0.8115289922743866,0.796702348388445,0.8096552699096746,0.8319622506144005,0.03595,3.1489,0.1
Weather,binary,Distributive,16,16,murmur,8,16,0.6142287121147806,0.3900491117134217,0.4772911099651198,0.4989713635877944,0.03473,2.7962,0.1
Weather,binary,Distributive,16,16,murmur,8,64,0.6418201884710077,0.4945559518472396,0.5589232550207929,0.5445390697745417,0.03317,4.4677,0.1
Weather,binary,Distributive,16,16,murmur,8,256,0.7063417947194159,0.6549457914624333,0.6863645096875002,0.6507475843751431,0.04511,4.2805,0.1
Weather,binary,Distributive,16,16,murmur,8,1024,0.8016809576364717,0.7871159874317111,0.8002532974606076,0.8110502968967044,0.03997,3.3498,0.1
Weather,binary,Distributive,16,16,simhash,2,16,0.6221241191951778,0.45549705600214196,0.5265616061269803,0.519814870785059,0.16626,13.1114,0.1
Weather,binary,Distributive,16,16,simhash,2,64,0.6625350199507598,0.596603322786172,0.6350796324082614,0.5992952175970446,0.16893,13.2453,0.1
Weather,binary,Distributive,16,16,simhash,2,256,0.763986756091349,0.7439768098123899,0.7608634301310135,0.748406343972768,0.17783,13.7607,0.1
Weather,binary,Distributive,16,16,simhash,2,1024,0.818830121402496,0.8066973688298449,0.8181229599512944,0.838083879043214,0.1708,14.0347,0.1
Weather,binary,Distributive,16,16,simhash,4,16,0.6172001018762204,0.38248314867012034,0.4723039160840217,0.4995514646395262,0.17455,14.3987,0.1
Weather,binary,Distributive,16,16,simhash,4,64,0.6642329569572969,0.5651779602256183,0.6141416450205907,0.5859582665506557,0.16823,14.485,0.1
Weather,binary,Distributive,16,16,simhash,4,256,0.7723066474233806,0.7480474346476319,0.7664924010782217,0.7466859000778495,0.16862,13.4423,0.1
Weather,binary,Distributive,16,16,simhash,4,1024,0.8013413702351643,0.7915811451624319,0.8022220496257992,0.8261025171345271,0.18183,9.8856,0.1
Weather,binary,Distributive,16,16,simhash,8,16,0.6179641735291621,0.3819393430580334,0.4720496609422574,0.5,0.11838,9.1663,0.1
Weather,binary,Distributive,16,16,simhash,8,64,0.6245012310043297,0.45906877544480273,0.5296455015731303,0.5231481583245561,0.17138,12.1832,0.1
Weather,binary,Distributive,16,16,simhash,8,256,0.7144918923507938,0.6644706350946041,0.6950355150231334,0.6597379524049396,0.11709,10.2249,0.1
Weather,binary,Distributive,16,16,simhash,8,1024,0.8020205450377791,0.7871951555853873,0.8004469269871876,0.8251603700141962,0.12834,10.129,0.1
Weather,binary,Distributive,16,16,h3,2,16,0.6288309703709992,0.5210856715772094,0.5746786884642583,0.5473949413075667,0.02864,2.4886,0.1
Weather,binary,Distributive,16,16,h3,2,64,0.6963239663808473,0.6404890985091667,0.6739154444409634,0.6400638976660409,0.04291,3.6079,0.1
Weather,binary,Distributive,16,16,h3,2,256,0.7751931403344936,0.7533814583873761,0.7706851021587262,0.7599214177771673,0.03789,3.7914,0.1
Weather,binary,Distributive,16,16,h3,2,1024,0.8023601324390865,0.7876419050026392,0.8008318289129542,0.8203937048739908,0.03724,3.1075,0.1
Weather,binary,Distributive,16,16,h3,4,16,0.6196621105356991,0.4078301823611993,0.4913902857532412,0.5050269878341043,0.02666,2.4098,0.1
Weather,binary,Distributive,16,16,h3,4,64,0.6634688853043552,0.5618325992499084,0.6116205842570136,0.5814516188121079,0.0465,4.3273,0.1
Weather,binary,Distributive,16,16,h3,4,256,0.7459037269717294,0.7125566935293246,0.7356552493459854,0.7050103341423578,0.03625,3.7773,0.1
Weather,binary,Distributive,16,16,h3,4,1024,0.8066049749554292,0.7910376823935241,0.8044938273482781,0.8168025522431348,0.04531,3.8044,0.1
Weather,binary,Distributive,16,16,h3,8,16,0.6179641735291621,0.3819393430580334,0.4720496609422574,0.5,0.04645,5.1052,0.1
Weather,binary,Distributive,16,16,h3,8,64,0.6427540538246032,0.5238068008407342,0.5799566931529767,0.5551862282670086,0.05076,4.518,0.1
Weather,binary,Distributive,16,16,h3,8,256,0.7090584939298752,0.6477527662156866,0.682422814509893,0.6467895162644441,0.05112,5.0653,0.1
Weather,binary,Distributive,16,16,h3,8,1024,0.8058409033024875,0.7930348401125966,0.8051809321278549,0.8199861244676465,0.0563,4.6229,0.1
Weather,binary,Gaussian,8,4,murmur,2,16,0.7504032600390526,0.7169584351310874,0.7399130334070161,0.730122116896399,0.04277,4.7962,0.1
Weather,binary,Gaussian,8,4,murmur,2,64,0.6826555734782239,0.6146254813034737,0.6528262544199883,0.6888985055944803,0.04945,4.3145,0.1
Weather,binary,Gaussian,8,4,murmur,2,256,0.6906358774089482,0.5909423041984239,0.6385860599941328,0.6712778006746959,0.04312,4.202,0.1
Weather,binary,Gaussian,8,4,murmur,2,1024,0.7257831734442652,0.696389946882922,0.7186774711977849,0.7415308879424829,0.03642,4.0765,0.1
Weather,binary,Gaussian,8,4,murmur,4,16,0.6549792002716699,0.5983462993948276,0.6339291236174694,0.5997730762772664,0.04919,4.33,0.1
Weather,binary,Gaussian,8,4,murmur,4,64,0.7228966805331523,0.6623774600202581,0.6961017258725405,0.6992817694738289,0.04418,3.98,0.1
Weather,binary,Gaussian,8,4,murmur,4,256,0.7065115884200697,0.6431932095396704,0.6786550746965889,0.7038210376883272,0.04415,4.189,0.1
Weather,binary,Gaussian,8,4,murmur,4,1024,0.7217081246285763,0.6557788970706961,0.6913205698899685,0.6713049411549206,0.04994,4.6836,0.1
Weather,binary,Gaussian,8,4,murmur,8,16,0.6269632396638085,0.4427027584147837,0.5183058703874752,0.5202618491551037,0.04627,4.5207,0.1
Weather,binary,Gaussian,8,4,murmur,8,64,0.7033704049579761,0.6430840079521594,0.6776917124097435,0.6720283005907405,0.04974,3.9724,0.1
Weather,binary,Gaussian,8,4,murmur,8,256,0.7105866372357585,0.6450295518523409,0.6810198995964178,0.7108342721069745,0.03354,3.724,0.1
Weather,binary,Gaussian,8,4,murmur,8,1024,0.7009083962984973,0.6491543311021682,0.6809457871544667,0.6797596739478866,0.0497,5.5029,0.1
Weather,binary,Gaussian,8,4,simhash,2,16,0.6278971050174038,0.49926883008283846,0.5591445379627642,0.5631973866984171,0.13885,11.9071,0.1
Weather,binary,Gaussian,8,4,simhash,2,64,0.7296884285593005,0.7028994108677382,0.7239473837727005,0.7062226954251958,0.11688,10.3399,0.1
Weather,binary,Gaussian,8,4,simhash,2,256,0.7418286781560404,0.7115551780302269,0.7336018386302363,0.7453583367678711,0.18142,13.5581,0.1
Weather,binary,Gaussian,8,4,simhash,2,1024,0.6996349435435946,0.6210122812309342,0.6617377944773244,0.6885911373662439,0.13196,11.6154,0.1
Weather,binary,Gaussian,8,4,simhash,4,16,0.6677986246710247,0.5750896881216447,0.6219159576001483,0.6132539268214499,0.13969,11.2368,0.1
Weather,binary,Gaussian,8,4,simhash,4,64,0.7041344766109178,0.618367696897241,0.6610514148099036,0.6291209873151073,0.15918,12.1616,0.1
Weather,binary,Gaussian,8,4,simhash,4,256,0.708634009678241,0.647751505015953,0.6823017358626955,0.7031406786646517,0.1273,12.5585,0.1
Weather,binary,Gaussian,8,4,simhash,4,1024,0.7069360726717039,0.6423032117797938,0.6781759340523359,0.672934820106547,0.13244,11.8837,0.1
Weather,binary,Gaussian,8,4,simhash,8,16,0.7056626199168011,0.6577294872016974,0.6879486740926396,0.6537620857565904,0.15154,11.9079,0.1
Weather,binary,Gaussian,8,4,simhash,8,64,0.68842855930045,0.6129715140699932,0.6532897468512735,0.6596090122269542,0.15827,12.2332,0.1
Weather,binary,Gaussian,8,4,simhash,8,256,0.7011630868494779,0.6316484038827179,0.6694012481204794,0.6676259864755538,0.15582,12.5293,0.1
Weather,binary,Gaussian,8,4,simhash,8,1024,0.7217081246285763,0.6721654881743218,0.7022329672541151,0.719641953259758,0.16461,12.8304,0.1
Weather,binary,Gaussian,8,4,h3,2,16,0.6559979624755922,0.5467453570952931,0.599246306490391,0.6238670146998214,0.04368,4.3524,0.1
Weather,binary,Gaussian,8,4,h3,2,64,0.7061720010187622,0.6367956854158227,0.6742464975876503,0.7015715376043717,0.03003,2.7658,0.1
Weather,binary,Gaussian,8,4,h3,2,256,0.720095084472366,0.6620393952647685,0.695086662841154,0.6997939277373266,0.0329,2.5643,0.1
Weather,binary,Gaussian,8,4,h3,2,1024,0.6937770608710417,0.6088728261708998,0.6518664246096196,0.6743321274289815,0.02995,3.1614,0.1
Weather,binary,Gaussian,8,4,h3,4,16,0.6979370065370575,0.6328644603443303,0.6693308055489258,0.6348577643449191,0.03286,3.114,0.1
Weather,binary,Gaussian,8,4,h3,4,64,0.7054079293658205,0.6378002164347951,0.674719421432893,0.6977208407748317,0.02933,2.582,0.1
Weather,binary,Gaussian,8,4,h3,4,256,0.7337634773749894,0.6931563843372175,0.7194917662629976,0.7250647982781517,0.0332,3.1029,0.1
Weather,binary,Gaussian,8,4,h3,4,1024,0.7020969522030732,0.6212525512240841,0.6625363789198965,0.6813324785150585,0.02424,2.4014,0.1
Weather,binary,Gaussian,8,4,h3,8,16,0.699380252992614,0.6380090992943808,0.6731741376711623,0.6377345178672285,0.02573,2.149,0.1
Weather,binary,Gaussian,8,4,h3,8,64,0.7389421852449274,0.7032712729451582,0.7275439138073175,0.7226858084901772,0.03366,3.2191,0.1
Weather,binary,Gaussian,8,4,h3,8,256,0.7416588844553867,0.7061228584224707,0.7302328721786898,0.6984976568820503,0.02912,2.8894,0.1
Weather,binary,Gaussian,8,4,h3,8,1024,0.6592240427880126,0.5641663680046725,0.6121876874416661,0.603870250797576,0.02575,2.6266,0.1
Weather,binary,Gaussian,8,8,murmur,2,16,0.6402071483147975,0.5665733433717262,0.6087213029879559,0.5749675169055578,0.01602,1.9393,0.1
Weather,binary,Gaussian,8,8,murmur,2,64,0.7134731301468715,0.6675463772976151,0.6966990602962637,0.6726156065393598,0.01457,1.7241,0.1
Weather,binary,Gaussian,8,8,murmur,2,256,0.7321504372187791,0.684393137375821,0.7133581169182873,0.7063499717604677,0.01943,1.7845,0.1
Weather,binary,Gaussian,8,8,murmur,2,1024,0.7296035317089736,0.7049637015475871,0.7250794735859222,0.7275981132939506,0.01828,1.931,0.1
Weather,binary,Gaussian,8,8,murmur,4,16,0.637575345954665,0.4949181948503374,0.5582479429204535,0.5423802872799988,0.01937,1.428,0.1
Weather,binary,Gaussian,8,8,murmur,4,64,0.699889634094575,0.6439181602857244,0.6772253820661946,0.6635022210010533,0.01827,1.783,0.1
Weather,binary,Gaussian,8,8,murmur,4,256,0.755921555310298,0.7326384065530487,0.751252868692403,0.7476305811237809,0.01682,1.7139,0.1
Weather,binary,Gaussian,8,8,murmur,4,1024,0.7371593513880635,0.7011848254088995,0.7256460947252922,0.7590987773045748,0.01613,1.7042,0.1
Weather,binary,Gaussian,8,8,murmur,8,16,0.6175396892775278,0.38261381591420185,0.47246504108302695,0.49982622765642415,0.01619,1.9239,0.1
Weather,binary,Gaussian,8,8,murmur,8,64,0.6598183207403006,0.5746811980156317,0.6195760868300254,0.5916439071301003,0.01498,1.6243,0.1
Weather,binary,Gaussian,8,8,murmur,8,256,0.7290941506070124,0.6864033823604563,0.7137015059124994,0.7116222771748257,0.01543,1.2994,0.1
Weather,binary,Gaussian,8,8,murmur,8,1024,0.7384328041429663,0.703794628499071,0.7276922179018478,0.7313892323426601,0.01817,1.4465,0.1
Weather,binary,Gaussian,8,8,simhash,2,16,0.6582052805840903,0.607242420254952,0.6406211119482528,0.6070071438384395,0.05531,4.9068,0.1
Weather,binary,Gaussian,8,8,simhash,2,64,0.7297733254096272,0.6737250212701722,0.7056296171742168,0.6872742592847003,0.04961,4.4098,0.1
Weather,binary,Gaussian,8,8,simhash,2,256,0.7404703285508107,0.7195935803316504,0.7376447574632766,0.7687751064706689,0.05235,4.5212,0.1
Weather,binary,Gaussian,8,8,simhash,2,1024,0.7803718482044316,0.7576317728027887,0.7751469251146417,0.7713524140983956,0.0527,3.9318,0.1
Weather,binary,Gaussian,8,8,simhash,4,16,0.6090500042448426,0.4158561214562939,0.49511295645324943,0.5025699500847185,0.04892,4.5495,0.1
Weather,binary,Gaussian,8,8,simhash,4,64,0.72187791832923,0.6774163874197019,0.7056712683704403,0.6852794950466334,0.06585,4.6572,0.1
Weather,binary,Gaussian,8,8,simhash,4,256,0.7415739876050599,0.7156111802215701,0.7358839089989564,0.7554047411885026,0.05245,4.8261,0.1
Weather,binary,Gaussian,8,8,simhash,4,1024,0.7742592749808982,0.7463692040372666,0.7662121398161587,0.7866927233594357,0.05531,4.535,0.1
Weather,binary,Gaussian,8,8,simhash,8,16,0.6479327616945412,0.49199811577344,0.5584005645958029,0.5477062935995483,0.04285,3.5668,0.1
Weather,binary,Gaussian,8,8,simhash,8,64,0.6805331522200526,0.6238065599297729,0.6582716233260753,0.6345325517851963,0.06141,4.7053,0.1
Weather,binary,Gaussian,8,8,simhash,8,256,0.7105866372357585,0.6830484415994855,0.7050901022196476,0.7314573430416266,0.0554,4.0459,0.1
Weather,binary,Gaussian,8,8,simhash,8,1024,0.7416588844553867,0.7106504357720966,0.7329980703392291,0.754151821831448,0.06261,5.0128,0.1
Weather,binary,Gaussian,8,8,h3,2,16,0.680957636471687,0.6280355131170064,0.661137151830186,0.6268585581047458,0.01674,1.8837,0.1
Weather,binary,Gaussian,8,8,h3,2,64,0.7201799813226929,0.6680722279288238,0.6991001787926682,0.6838691517455084,0.01717,1.9167,0.1
Weather,binary,Gaussian,8,8,h3,2,256,0.7538840309024535,0.7276461304112695,0.7475900925187642,0.7435433438659156,0.01684,1.9176,0.1
Weather,binary,Gaussian,8,8,h3,2,1024,0.7049834451141863,0.6678592793039253,0.6940573638104554,0.6762747019584497,0.01768,1.3993,0.1
Weather,binary,Gaussian,8,8,h3,4,16,0.65200781051023,0.5366130398522057,0.5911693630333301,0.5657657339988704,0.01309,1.3985,0.1
Weather,binary,Gaussian,8,8,h3,4,64,0.7003141183462094,0.6496572393443396,0.6810873502499427,0.6477952099647387,0.02081,1.6996,0.1
Weather,binary,Gaussian,8,8,h3,4,256,0.7251039986416504,0.7047175237138594,0.7230225362580699,0.7173071087298317,0.0191,1.3785,0.1
Weather,binary,Gaussian,8,8,h3,4,1024,0.7404703285508107,0.7077369945168914,0.730813081599657,0.7289451695135168,0.01516,1.7775,0.1
Weather,binary,Gaussian,8,8,h3,8,16,0.637065964852704,0.5092116674412066,0.568311316893394,0.5596503793256096,0.02239,1.7988,0.1
Weather,binary,Gaussian,8,8,h3,8,64,0.6946260293743102,0.6066739119361382,0.6505552286974811,0.6174287371586451,0.01746,1.9524,0.1
Weather,binary,Gaussian,8,8,h3,8,256,0.7489600135834961,0.7401741926727121,0.7514464901385793,0.7562171849002457,0.02291,1.9655,0.1
Weather,binary,Gaussian,8,8,h3,8,1024,0.731131675014857,0.692266935000255,0.71806844300326,0.741087832577735,0.01805,1.7411,0.1
Weather,binary,Gaussian,8,16,murmur,2,16,0.6413957042193734,0.5092086819067126,0.569301555292429,0.5495437254812169,0.0124,1.2374,0.1
Weather,binary,Gaussian,8,16,murmur,2,64,0.6973427285847695,0.6378544931249106,0.6724832753500778,0.6378254033673734,0.01671,1.8191,0.1
Weather,binary,Gaussian,8,16,murmur,2,256,0.7688258765599796,0.7594119895984532,0.7706399689401193,0.7878907359069469,0.01228,1.0311,0.1
Weather,binary,Gaussian,8,16,murmur,2,1024,0.7729009253756686,0.7559302126480193,0.7711142469912702,0.7786807559035887,0.01678,1.5668,0.1
Weather,binary,Gaussian,8,16,murmur,4,16,0.6256048900585788,0.40668297140714255,0.49171218341725315,0.5107211460670726,0.01373,1.0599,0.1
Weather,binary,Gaussian,8,16,murmur,4,64,0.6730622293912896,0.5880059676513016,0.6321710183567251,0.5992177191616677,0.01443,1.0589,0.1
Weather,binary,Gaussian,8,16,murmur,4,256,0.7489600135834961,0.7034121374552065,0.7308336166060984,0.713901451664606,0.01533,1.7081,0.1
Weather,binary,Gaussian,8,16,murmur,4,1024,0.8038882757449699,0.7934745007499726,0.804415854515983,0.823654226007846,0.01756,1.6954,0.1
Weather,binary,Gaussian,8,16,murmur,8,16,0.6218694286441973,0.3943999414527476,0.4819657684239401,0.5054080536093175,0.01734,1.1875,0.1
Weather,binary,Gaussian,8,16,murmur,8,64,0.6267085491128279,0.42325404026076596,0.5040716617730416,0.5152622765642411,0.01712,1.3274,0.1
Weather,binary,Gaussian,8,16,murmur,8,256,0.7508277442906868,0.7211969628104418,0.7426406976369004,0.719919494436049,0.01474,1.7498,0.1
Weather,binary,Gaussian,8,16,murmur,8,1024,0.7862297308769844,0.7745133759057319,0.7866399123918068,0.8195244157469738,0.01756,1.3992,0.1
Weather,binary,Gaussian,8,16,simhash,2,16,0.6396977672128364,0.4891090353101462,0.5545486109094544,0.5417644365068461,0.06041,5.0109,0.1
Weather,binary,Gaussian,8,16,simhash,2,64,0.6663553782154682,0.6012027975739014,0.6392324177383446,0.6101087756254675,0.0634,5.2319,0.1
Weather,binary,Gaussian,8,16,simhash,2,256,0.768656082859326,0.746336451279926,0.7640886711308569,0.7810431988521012,0.0657,4.6461,0.1
Weather,binary,Gaussian,8,16,simhash,2,1024,0.7792681891501825,0.7524183860395706,0.7716541691909988,0.7851232159484667,0.06785,5.0431,0.1
Weather,binary,Gaussian,8,16,simhash,4,16,0.6237371593513881,0.40352810176417886,0.4890333373426132,0.5087009051914946,0.06246,5.0794,0.1
Weather,binary,Gaussian,8,16,simhash,4,64,0.6752695474997877,0.5878833916083197,0.6326559076891438,0.6000280105631115,0.06846,5.2974,0.1
Weather,binary,Gaussian,8,16,simhash,4,256,0.7759572119874353,0.7495624078803521,0.7687441967437372,0.7688593671291843,0.05865,4.832,0.1
Weather,binary,Gaussian,8,16,simhash,4,1024,0.7905594702436539,0.7724137747389395,0.7875751962084527,0.8130570438552305,0.06874,4.7318,0.1
Weather,binary,Gaussian,8,16,simhash,8,16,0.6179641735291621,0.3819393430580334,0.4720496609422574,0.5,0.06036,5.0186,0.1
Weather,binary,Gaussian,8,16,simhash,8,64,0.6342643687919178,0.43936676731798197,0.5173538709171278,0.5238916670482819,0.06091,5.0598,0.1
Weather,binary,Gaussian,8,16,simhash,8,256,0.7373291450887172,0.6926968308271297,0.7203273056172725,0.6931115385202484,0.06501,5.1306,0.1
Weather,binary,Gaussian,8,16,simhash,8,1024,0.7787588080482214,0.7536127558292243,0.7721832791129323,0.7716507762055227,0.06324,5.2822,0.1
Weather,binary,Gaussian,8,16,h3,2,16,0.6110026318023601,0.5145229403417269,0.5655831312709022,0.5344040848101845,0.01284,1.1799,0.1
Weather,binary,Gaussian,8,16,h3,2,64,0.6394430766618558,0.5644369829190269,0.607080586542456,0.5736851215826351,0.01335,1.5596,0.1
Weather,binary,Gaussian,8,16,h3,2,256,0.7708634009678241,0.754968900844389,0.7696925061253977,0.7878832562470425,0.0113,0.9792,0.1
Weather,binary,Gaussian,8,16,h3,2,1024,0.7750233466338399,0.7573968040966418,0.7728248865252634,0.7588239074353926,0.01203,1.6252,0.1
Weather,binary,Gaussian,8,16,h3,4,16,0.6245861278546566,0.485083408069621,0.548315842955058,0.5313615576010136,0.01905,1.8268,0.1
Weather,binary,Gaussian,8,16,h3,4,64,0.66414806010697,0.5671939504951209,0.6155231828917718,0.5850482514386897,0.01622,1.6401,0.1
Weather,binary,Gaussian,8,16,h3,4,256,0.7555819679089906,0.7212084643210166,0.7443042008952379,0.756418906748485,0.0169,1.1857,0.1
Weather,binary,Gaussian,8,16,h3,4,1024,0.7998132269292809,0.7837208874229382,0.7976395340112129,0.8283812184213339,0.01495,1.8066,0.1
Weather,binary,Gaussian,8,16,h3,8,16,0.6179641735291621,0.3819393430580334,0.4720496609422574,0.5,0.02228,2.1416,0.1
Weather,binary,Gaussian,8,16,h3,8,64,0.6368112743017234,0.4468255186608843,0.5233097161005326,0.5279330341469372,0.0211,2.0683,0.1
Weather,binary,Gaussian,8,16,h3,8,256,0.7557517616096443,0.7182774849534528,0.7425188757419902,0.7178400116011051,0.01775,1.3625,0.1
Weather,binary,Gaussian,8,16,h3,8,1024,0.7845317938704474,0.7742052914407216,0.7855976496194464,0.8159762635282625,0.01974,2.1022,0.1
Weather,binary,Gaussian,16,4,murmur,2,16,0.672213260888021,0.5825083456389588,0.6281658473746994,0.6892982705194548,0.03654,3.8707,0.1
Weather,binary,Gaussian,16,4,murmur,2,64,0.7026912301553613,0.6308944771654912,0.6693012483991484,0.7239625864358656,0.04818,4.4122,0.1
Weather,binary,Gaussian,16,4,murmur,2,256,0.7078699380252993,0.6393570388573364,0.6764426147801584,0.7334655859321335,0.05234,4.5084,0.1
Weather,binary,Gaussian,16,4,murmur,2,1024,0.7297733254096272,0.6884910925288101,0.7152455993328658,0.7610147608798523,0.05291,4.1243,0.1
Weather,binary,Gaussian,16,4,murmur,4,16,0.6918244333135241,0.6305501757691316,0.6660476036857184,0.6794393613286318,0.04768,3.9968,0.1
Weather,binary,Gaussian,16,4,murmur,4,64,0.7283300789540708,0.6997346070969086,0.721596179666662,0.7561362824563813,0.03981,4.275,0.1
Weather,binary,Gaussian,16,4,murmur,4,256,0.737414041939044,0.6858536735022402,0.7158801328245112,0.765840286364122,0.0412,4.7526,0.1
Weather,binary,Gaussian,16,4,murmur,4,1024,0.7608455726292555,0.7291041361280852,0.750981480383232,0.786741768557952,0.05493,5.2424,0.1
Weather,binary,Gaussian,16,4,murmur,8,16,0.6505645640546736,0.5258502299631613,0.5832217138963367,0.6241302071407855,0.05218,4.7222,0.1
