system,dataset,mem_band,best_acc_in_band,hp_id_at_best,n_seeds
RF,Steel Plates,>1MB,0.9933161953727506,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,Vehicle,10-100KB,0.7270588235294118,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Vehicle,100KB-1MB,0.7435294117647059,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
RF,Vehicle,>1MB,0.7505882352941177,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
RF,Waveform,100KB-1MB,0.837,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 10}",5
RF,Waveform,>1MB,0.8577999999999999,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",5
RF,Wine,10-100KB,0.9777777777777779,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 10}",5
RF,Wine,100KB-1MB,0.9777777777777779,"{""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 100}",5
RF,Yeast,100KB-1MB,0.6215488215488215,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 50}",5
RF,Yeast,>1MB,0.6316498316498317,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 1, ""n_estimators"": 50}",5
Random-WiSARD-cuckoo,Balance Scale,<1KB,0.8720000000000001,"{""a"": 8, ""bleach"": 4, ""t"": 32}",5
Random-WiSARD-cuckoo,Balance Scale,1-10KB,0.9008,"{""a"": 8, ""bleach"": 4, ""t"": 128}",5
Random-WiSARD-cuckoo,Balance Scale,10-100KB,0.9008,"{""a"": 20, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-cuckoo,Banknote,<1KB,0.9985454545454544,"{""a"": 12, ""bleach"": 2, ""t"": 32}",5
Random-WiSARD-cuckoo,Banknote,1-10KB,1.0,"{""a"": 24, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-cuckoo,Banknote,10-100KB,1.0,"{""a"": 32, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-cuckoo,Breast Cancer,<1KB,0.9508771929824562,"{""a"": 8, ""bleach"": 3, ""t"": 2}",5
Random-WiSARD-cuckoo,Breast Cancer,1-10KB,0.9578947368421054,"{""a"": 4, ""bleach"": 2, ""t"": 64}",5
Random-WiSARD-cuckoo,Breast Cancer,10-100KB,0.9614035087719298,"{""a"": 4, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-cuckoo,Breast Cancer,100KB-1MB,0.9596491228070174,"{""a"": 16, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,EEG Eye State,<1KB,0.5662883845126835,"{""a"": 4, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-cuckoo,EEG Eye State,1-10KB,0.7334445927903872,"{""a"": 12, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-cuckoo,EEG Eye State,10-100KB,0.8803738317757009,"{""a"": 32, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-cuckoo,EEG Eye State,100KB-1MB,0.9371161548731642,"{""a"": 48, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Ecoli,<1KB,0.8411764705882353,"{""a"": 12, ""bleach"": 2, ""t"": 16}",5
Random-WiSARD-cuckoo,Ecoli,1-10KB,0.8705882352941178,"{""a"": 8, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-cuckoo,Ecoli,10-100KB,0.8705882352941176,"{""a"": 8, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Glass,<1KB,0.7116279069767442,"{""a"": 12, ""bleach"": 1, ""t"": 8}",5
Random-WiSARD-cuckoo,Glass,1-10KB,0.7674418604651163,"{""a"": 12, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-cuckoo,Glass,10-100KB,0.7674418604651163,"{""a"": 20, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Haberman,<1KB,0.7483870967741936,"{""a"": 4, ""bleach"": 2, ""t"": 16}",5
Random-WiSARD-cuckoo,Haberman,1-10KB,0.7483870967741936,"{""a"": 20, ""bleach"": 4, ""t"": 64}",5
Random-WiSARD-cuckoo,Ionosphere,<1KB,0.8845070422535212,"{""a"": 12, ""bleach"": 3, ""t"": 2}",5
Random-WiSARD-cuckoo,Ionosphere,1-10KB,0.9323943661971832,"{""a"": 32, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-cuckoo,Ionosphere,10-100KB,0.9492957746478872,"{""a"": 8, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-cuckoo,Iris,<1KB,0.9666666666666666,"{""a"": 4, ""bleach"": 2, ""t"": 2}",5
Random-WiSARD-cuckoo,Iris,1-10KB,0.9666666666666668,"{""a"": 12, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-cuckoo,Letter Recognition,1-10KB,0.6668499999999999,"{""a"": 8, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-cuckoo,Letter Recognition,10-100KB,0.9314,"{""a"": 16, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-cuckoo,Letter Recognition,100KB-1MB,0.9536,"{""a"": 24, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Magic Gamma,<1KB,0.6919032597266036,"{""a"": 8, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-cuckoo,Magic Gamma,1-10KB,0.810515247108307,"{""a"": 12, ""bleach"": 4, ""t"": 16}",5
Random-WiSARD-cuckoo,Magic Gamma,10-100KB,0.8615141955835963,"{""a"": 12, ""bleach"": 3, ""t"": 256}",5
Random-WiSARD-cuckoo,Magic Gamma,100KB-1MB,0.8684016824395373,"{""a"": 24, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Pendigits,<1KB,0.6659390632105502,"{""a"": 4, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-cuckoo,Pendigits,1-10KB,0.9675306957708049,"{""a"": 16, ""bleach"": 1, ""t"": 8}",5
Random-WiSARD-cuckoo,Pendigits,10-100KB,0.9885402455661664,"{""a"": 24, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-cuckoo,Pendigits,100KB-1MB,0.9895407003183265,"{""a"": 24, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Pima Diabetes,<1KB,0.7454545454545455,"{""a"": 8, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-cuckoo,Pima Diabetes,1-10KB,0.7675324675324675,"{""a"": 12, ""bleach"": 2, ""t"": 32}",5
Random-WiSARD-cuckoo,Pima Diabetes,10-100KB,0.7610389610389611,"{""a"": 8, ""bleach"": 3, ""t"": 128}",5
Random-WiSARD-cuckoo,SatImage,<1KB,0.35769828926905134,"{""a"": 2, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-cuckoo,SatImage,1-10KB,0.8696734059097977,"{""a"": 12, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-cuckoo,SatImage,10-100KB,0.9003110419906687,"{""a"": 28, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-cuckoo,SatImage,100KB-1MB,0.9087091757387247,"{""a"": 28, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Seeds,<1KB,0.9380952380952381,"{""a"": 16, ""bleach"": 1, ""t"": 8}",5
Random-WiSARD-cuckoo,Seeds,1-10KB,0.9285714285714286,"{""a"": 24, ""bleach"": 4, ""t"": 64}",5
Random-WiSARD-cuckoo,Segment,<1KB,0.8324675324675324,"{""a"": 4, ""bleach"": 3, ""t"": 4}",5
Random-WiSARD-cuckoo,Segment,1-10KB,0.9623376623376624,"{""a"": 20, ""bleach"": 1, ""t"": 16}",5
Random-WiSARD-cuckoo,Segment,10-100KB,0.9696969696969697,"{""a"": 28, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-cuckoo,Segment,100KB-1MB,0.9701298701298701,"{""a"": 28, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Steel Plates,<1KB,0.7789203084832905,"{""a"": 8, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-cuckoo,Steel Plates,1-10KB,0.9383033419023136,"{""a"": 20, ""bleach"": 1, ""t"": 8}",5
Random-WiSARD-cuckoo,Steel Plates,10-100KB,0.9768637532133676,"{""a"": 20, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-cuckoo,Steel Plates,100KB-1MB,0.9830334190231362,"{""a"": 20, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Vehicle,<1KB,0.6270588235294118,"{""a"": 8, ""bleach"": 3, ""t"": 2}",5
Random-WiSARD-cuckoo,Vehicle,1-10KB,0.7388235294117648,"{""a"": 4, ""bleach"": 2, ""t"": 64}",5
Random-WiSARD-cuckoo,Vehicle,10-100KB,0.7482352941176471,"{""a"": 12, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Waveform,<1KB,0.479,"{""a"": 4, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-cuckoo,Waveform,1-10KB,0.7654,"{""a"": 8, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-cuckoo,Waveform,10-100KB,0.8404,"{""a"": 8, ""bleach"": 3, ""t"": 64}",5
Random-WiSARD-cuckoo,Waveform,100KB-1MB,0.8486,"{""a"": 8, ""bleach"": 4, ""t"": 128}",5
Random-WiSARD-cuckoo,Waveform,>1MB,0.845,"{""a"": 16, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Wine,<1KB,0.9777777777777779,"{""a"": 2, ""bleach"": 1, ""t"": 16}",5
Random-WiSARD-cuckoo,Wine,1-10KB,0.9888888888888889,"{""a"": 2, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-cuckoo,Wine,10-100KB,0.9833333333333334,"{""a"": 4, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-cuckoo,Yeast,<1KB,0.45387205387205387,"{""a"": 8, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-cuckoo,Yeast,1-10KB,0.5824915824915825,"{""a"": 8, ""bleach"": 3, ""t"": 64}",5
Random-WiSARD-cuckoo,Yeast,10-100KB,0.6161616161616161,"{""a"": 20, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Balance Scale,<1KB,0.7487999999999999,"{""a"": 8, ""bleach"": 2, ""t"": 2}",5
Random-WiSARD-dense,Balance Scale,1-10KB,0.8928,"{""a"": 8, ""bleach"": 4, ""t"": 64}",5
Random-WiSARD-dense,Balance Scale,10-100KB,0.9008,"{""a"": 20, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-dense,Banknote,<1KB,0.976,"{""a"": 16, ""bleach"": 1, ""t"": 4}",5
Random-WiSARD-dense,Banknote,1-10KB,0.9992727272727272,"{""a"": 12, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,Banknote,10-100KB,1.0,"{""a"": 24, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,Breast Cancer,1-10KB,0.9543859649122807,"{""a"": 4, ""bleach"": 3, ""t"": 8}",5
Random-WiSARD-dense,Breast Cancer,10-100KB,0.9614035087719298,"{""a"": 4, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-dense,Breast Cancer,100KB-1MB,0.9596491228070174,"{""a"": 12, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,EEG Eye State,<1KB,0.5510680907877169,"{""a"": 2, ""bleach"": 1, ""t"": 2}",5
Random-WiSARD-dense,EEG Eye State,1-10KB,0.6273030707610147,"{""a"": 8, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-dense,EEG Eye State,10-100KB,0.7869158878504673,"{""a"": 20, ""bleach"": 2, ""t"": 8}",5
Random-WiSARD-dense,EEG Eye State,100KB-1MB,0.9091455273698263,"{""a"": 32, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,EEG Eye State,>1MB,0.9371161548731642,"{""a"": 48, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Ecoli,<1KB,0.8058823529411765,"{""a"": 4, ""bleach"": 2, ""t"": 4}",5
Random-WiSARD-dense,Ecoli,1-10KB,0.8705882352941176,"{""a"": 8, ""bleach"": 2, ""t"": 32}",5
Random-WiSARD-dense,Ecoli,10-100KB,0.8705882352941178,"{""a"": 8, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-dense,Glass,<1KB,0.6418604651162791,"{""a"": 4, ""bleach"": 3, ""t"": 2}",5
Random-WiSARD-dense,Glass,1-10KB,0.7395348837209302,"{""a"": 20, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-dense,Glass,10-100KB,0.7674418604651163,"{""a"": 12, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-dense,Haberman,<1KB,0.7419354838709677,"{""a"": 12, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-dense,Haberman,1-10KB,0.7483870967741936,"{""a"": 20, ""bleach"": 4, ""t"": 64}",5
Random-WiSARD-dense,Haberman,10-100KB,0.7419354838709677,"{""a"": 48, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-dense,Ionosphere,1-10KB,0.904225352112676,"{""a"": 16, ""bleach"": 3, ""t"": 4}",5
Random-WiSARD-dense,Ionosphere,10-100KB,0.9492957746478872,"{""a"": 8, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,Ionosphere,100KB-1MB,0.9492957746478872,"{""a"": 8, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-dense,Iris,<1KB,0.9666666666666666,"{""a"": 4, ""bleach"": 2, ""t"": 2}",5
Random-WiSARD-dense,Iris,1-10KB,0.9666666666666666,"{""a"": 16, ""bleach"": 2, ""t"": 128}",5
Random-WiSARD-dense,Iris,10-100KB,0.9666666666666668,"{""a"": 12, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-dense,Letter Recognition,1-10KB,0.08954999999999999,"{""a"": 2, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-dense,Letter Recognition,10-100KB,0.78545,"{""a"": 16, ""bleach"": 1, ""t"": 4}",5
Random-WiSARD-dense,Letter Recognition,100KB-1MB,0.9398500000000001,"{""a"": 16, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,Letter Recognition,>1MB,0.9536,"{""a"": 24, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Magic Gamma,<1KB,0.6485804416403785,"{""a"": 2, ""bleach"": 3, ""t"": 4}",5
Random-WiSARD-dense,Magic Gamma,1-10KB,0.7435856992639327,"{""a"": 8, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-dense,Magic Gamma,10-100KB,0.8339116719242903,"{""a"": 12, ""bleach"": 4, ""t"": 32}",5
Random-WiSARD-dense,Magic Gamma,100KB-1MB,0.8666666666666666,"{""a"": 16, ""bleach"": 3, ""t"": 256}",5
Random-WiSARD-dense,Magic Gamma,>1MB,0.8684016824395373,"{""a"": 24, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Pendigits,1-10KB,0.8582082764893133,"{""a"": 8, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-dense,Pendigits,10-100KB,0.9816280127330606,"{""a"": 16, ""bleach"": 1, ""t"": 16}",5
Random-WiSARD-dense,Pendigits,100KB-1MB,0.9887221464301955,"{""a"": 28, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-dense,Pendigits,>1MB,0.9895407003183265,"{""a"": 24, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Pima Diabetes,<1KB,0.6506493506493507,"{""a"": 2, ""bleach"": 3, ""t"": 4}",5
Random-WiSARD-dense,Pima Diabetes,1-10KB,0.7454545454545455,"{""a"": 8, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-dense,Pima Diabetes,10-100KB,0.7675324675324675,"{""a"": 12, ""bleach"": 2, ""t"": 32}",5
Random-WiSARD-dense,Pima Diabetes,100KB-1MB,0.7558441558441558,"{""a"": 16, ""bleach"": 4, ""t"": 256}",5
Random-WiSARD-dense,SatImage,1-10KB,0.5465007776049766,"{""a"": 2, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-dense,SatImage,10-100KB,0.885692068429238,"{""a"": 12, ""bleach"": 3, ""t"": 16}",5
Random-WiSARD-dense,SatImage,100KB-1MB,0.9066874027993779,"{""a"": 32, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,SatImage,>1MB,0.9087091757387247,"{""a"": 28, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Seeds,<1KB,0.9047619047619048,"{""a"": 12, ""bleach"": 1, ""t"": 4}",5
Random-WiSARD-dense,Seeds,1-10KB,0.9380952380952381,"{""a"": 16, ""bleach"": 1, ""t"": 8}",5
Random-WiSARD-dense,Seeds,10-100KB,0.9238095238095237,"{""a"": 2, ""bleach"": 2, ""t"": 128}",5
Random-WiSARD-dense,Segment,1-10KB,0.9086580086580087,"{""a"": 12, ""bleach"": 2, ""t"": 4}",5
Random-WiSARD-dense,Segment,10-100KB,0.9632034632034632,"{""a"": 28, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-dense,Segment,100KB-1MB,0.9701298701298701,"{""a"": 28, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Steel Plates,1-10KB,0.8385604113110541,"{""a"": 12, ""bleach"": 2, ""t"": 2}",5
Random-WiSARD-dense,Steel Plates,10-100KB,0.9480719794344473,"{""a"": 20, ""bleach"": 1, ""t"": 16}",5
Random-WiSARD-dense,Steel Plates,100KB-1MB,0.9820051413881747,"{""a"": 24, ""bleach"": 1, ""t"": 128}",5
Random-WiSARD-dense,Steel Plates,>1MB,0.9830334190231362,"{""a"": 20, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Vehicle,1-10KB,0.7023529411764706,"{""a"": 8, ""bleach"": 3, ""t"": 8}",5
Random-WiSARD-dense,Vehicle,10-100KB,0.7388235294117648,"{""a"": 4, ""bleach"": 2, ""t"": 64}",5
Random-WiSARD-dense,Vehicle,100KB-1MB,0.7482352941176471,"{""a"": 12, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Waveform,1-10KB,0.5906,"{""a"": 4, ""bleach"": 4, ""t"": 4}",5
Random-WiSARD-dense,Waveform,10-100KB,0.7936,"{""a"": 8, ""bleach"": 4, ""t"": 8}",5
Random-WiSARD-dense,Waveform,100KB-1MB,0.8486,"{""a"": 8, ""bleach"": 4, ""t"": 128}",5
Random-WiSARD-dense,Waveform,>1MB,0.8469999999999999,"{""a"": 8, ""bleach"": 2, ""t"": 256}",5
Random-WiSARD-dense,Wine,<1KB,0.9333333333333332,"{""a"": 4, ""bleach"": 4, ""t"": 2}",5
Random-WiSARD-dense,Wine,1-10KB,0.9888888888888889,"{""a"": 2, ""bleach"": 1, ""t"": 32}",5
Random-WiSARD-dense,Wine,10-100KB,0.9888888888888889,"{""a"": 4, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,Wine,100KB-1MB,0.9777777777777779,"{""a"": 12, ""bleach"": 1, ""t"": 256}",5
Random-WiSARD-dense,Yeast,1-10KB,0.494949494949495,"{""a"": 12, ""bleach"": 2, ""t"": 8}",5
Random-WiSARD-dense,Yeast,10-100KB,0.6033670033670033,"{""a"": 20, ""bleach"": 1, ""t"": 64}",5
Random-WiSARD-dense,Yeast,100KB-1MB,0.6161616161616161,"{""a"": 20, ""bleach"": 1, ""t"": 256}",5
ULEEN,Balance Scale,<1KB,0.7946666666666666,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Balance Scale,1-10KB,0.88,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Banknote,<1KB,0.9842424242424243,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Banknote,1-10KB,0.9866666666666667,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Breast Cancer,<1KB,0.9532163742690059,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Breast Cancer,1-10KB,0.9590643274853802,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Breast Cancer,10-100KB,0.9502923976608187,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,EEG Eye State,<1KB,0.6109256786826881,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,EEG Eye State,1-10KB,0.6637739207832666,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Ecoli,<1KB,0.7254901960784315,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Ecoli,1-10KB,0.9019607843137255,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Glass,<1KB,0.5503875968992248,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Glass,1-10KB,0.6666666666666666,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Haberman,<1KB,0.7365591397849464,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Haberman,1-10KB,0.7258064516129034,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Ionosphere,<1KB,0.8779342723004695,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",3
ULEEN,Ionosphere,1-10KB,0.948356807511737,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Ionosphere,10-100KB,0.9014084507042254,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Iris,<1KB,0.888888888888889,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",3
ULEEN,Iris,1-10KB,0.9,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",3
ULEEN,Letter Recognition,1-10KB,0.6594166666666667,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Letter Recognition,10-100KB,0.8814166666666666,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Magic Gamma,<1KB,0.8256221521205749,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.001, ""n_submodels"": 3, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
ULEEN,Magic Gamma,1-10KB,0.8386785839467228,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",3
