system,dataset,criterion,hp_id,mean_acc,mean_mem_bytes,mean_train_s,mean_infer_us_per_sample,n_seeds_aggregated
Random-WiSARD-cuckoo,Steel Plates,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 1, ""t"": 64}",0.9768637532133676,58948.2,0.010098149999976158,14.88791827763644,5
Random-WiSARD-cuckoo,Vehicle,best_acc,"{""a"": 12, ""bleach"": 1, ""t"": 256}",0.7482352941176471,72989.8,0.021519358572550117,97.81318689313005,5
Random-WiSARD-cuckoo,Vehicle,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 2, ""t"": 256}",0.7482352941176471,57124.8,0.027693458436988293,126.99259760077385,5
Random-WiSARD-cuckoo,Vehicle,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 3, ""t"": 2}",0.6270588235294118,662.2,0.0004605500027537346,1.2530883609810295,5
Random-WiSARD-cuckoo,Vehicle,best_acc_at_small_budget,"{""a"": 4, ""bleach"": 2, ""t"": 64}",0.7388235294117648,9575.2,0.011105541791766881,50.99558833000414,5
Random-WiSARD-cuckoo,Vehicle,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 1, ""t"": 256}",0.7482352941176471,72989.8,0.021519358572550117,97.81318689313005,5
Random-WiSARD-cuckoo,Waveform,best_acc,"{""a"": 8, ""bleach"": 4, ""t"": 128}",0.8486,188580.6,0.09196177502162754,63.549683382734656,5
Random-WiSARD-cuckoo,Waveform,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 3, ""t"": 128}",0.8454,188580.6,0.09159167520701886,63.80633362568915,5
Random-WiSARD-cuckoo,Waveform,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 2}",0.7343999999999999,4930.2,0.0021094250259920955,1.0862748371437192,5
Random-WiSARD-cuckoo,Waveform,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 4}",0.7654,8270.0,0.003446250013075769,2.0569165935739875,5
Random-WiSARD-cuckoo,Waveform,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 3, ""t"": 64}",0.8404,95799.4,0.04400544995442033,32.09938339423388,5
Random-WiSARD-cuckoo,Wine,best_acc,"{""a"": 2, ""bleach"": 1, ""t"": 32}",0.9888888888888889,1921.8,0.004128091619350016,93.30254462030199,5
Random-WiSARD-cuckoo,Wine,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 1, ""t"": 16}",0.9888888888888889,1389.8,0.0007862666388973594,15.877772562412753,5
Random-WiSARD-cuckoo,Wine,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 4, ""t"": 2}",0.9055555555555556,134.6,0.0003601165721192956,6.094906711950898,5
Random-WiSARD-cuckoo,Wine,best_acc_at_small_budget,"{""a"": 2, ""bleach"": 1, ""t"": 32}",0.9888888888888889,1921.8,0.004128091619350016,93.30254462030199,5
Random-WiSARD-cuckoo,Wine,best_acc_at_medium_budget,"{""a"": 2, ""bleach"": 1, ""t"": 32}",0.9888888888888889,1921.8,0.004128091619350016,93.30254462030199,5
Random-WiSARD-cuckoo,Yeast,best_acc,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.6161616161616161,56263.4,0.013295225170440971,40.65555625403871,5
Random-WiSARD-cuckoo,Yeast,best_mem_at_iso_acc,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.6161616161616161,56263.4,0.013295225170440971,40.65555625403871,5
Random-WiSARD-cuckoo,Yeast,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 4}",0.45387205387205387,738.4,0.000681225024163723,1.306678184154459,5
Random-WiSARD-cuckoo,Yeast,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 3, ""t"": 64}",0.5824915824915825,9348.8,0.006544324615970254,20.057631041917336,5
Random-WiSARD-cuckoo,Yeast,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.6161616161616161,56263.4,0.013295225170440971,40.65555625403871,5
Random-WiSARD-dense,Balance Scale,best_acc,"{""a"": 20, ""bleach"": 4, ""t"": 256}",0.9008,50970.0,0.002927633374929428,16.49246569722891,5
Random-WiSARD-dense,Balance Scale,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 3, ""t"": 128}",0.8976000000000001,17512.0,0.002394616580568254,13.871265947818756,5
Random-WiSARD-dense,Balance Scale,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 2, ""t"": 2}",0.7487999999999999,634.0,0.00018106659408658742,0.32146722078323364,5
Random-WiSARD-dense,Balance Scale,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 64}",0.8928,8975.0,0.0012757332297042012,6.937534734606743,5
Random-WiSARD-dense,Balance Scale,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 4, ""t"": 256}",0.9008,50970.0,0.002927633374929428,16.49246569722891,5
Random-WiSARD-dense,Banknote,best_acc,"{""a"": 24, ""bleach"": 1, ""t"": 64}",1.0,12923.0,0.0011046664090827107,1.9673933698372408,5
Random-WiSARD-dense,Banknote,best_mem_at_iso_acc,"{""a"": 16, ""bleach"": 1, ""t"": 16}",0.9963636363636363,2835.0,0.0004586000228300691,0.6218800659884106,5
Random-WiSARD-dense,Banknote,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 2, ""t"": 2}",0.941090909090909,332.0,0.0002572583733126521,0.1635759730230678,5
Random-WiSARD-dense,Banknote,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 1, ""t"": 64}",0.9992727272727272,8832.0,0.001403283211402595,2.6940006593411616,5
Random-WiSARD-dense,Banknote,best_acc_at_medium_budget,"{""a"": 24, ""bleach"": 1, ""t"": 64}",1.0,12923.0,0.0011046664090827107,1.9673933698372408,5
Random-WiSARD-dense,Breast Cancer,best_acc,"{""a"": 4, ""bleach"": 1, ""t"": 128}",0.9614035087719298,86208.0,0.021038200007751584,132.9373560126936,5
Random-WiSARD-dense,Breast Cancer,best_mem_at_iso_acc,"{""a"": 4, ""bleach"": 2, ""t"": 64}",0.9578947368421054,43433.0,0.010667633218690752,67.20818959078505,5
Random-WiSARD-dense,Breast Cancer,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 4, ""t"": 2}",0.9017543859649123,1140.0,0.0006985165644437074,3.6202489578148773,5
Random-WiSARD-dense,Breast Cancer,best_acc_at_small_budget,"{""a"": 4, ""bleach"": 3, ""t"": 8}",0.9543859649122807,5902.0,0.0014780000085011125,8.593566650361344,5
Random-WiSARD-dense,Breast Cancer,best_acc_at_medium_budget,"{""a"": 4, ""bleach"": 1, ""t"": 128}",0.9614035087719298,86208.0,0.021038200007751584,132.9373560126936,5
Random-WiSARD-dense,EEG Eye State,best_acc,"{""a"": 48, ""bleach"": 1, ""t"": 256}",0.9371161548731642,3442565.0,0.12542574137914925,12.135352665503747,5
Random-WiSARD-dense,EEG Eye State,best_mem_at_iso_acc,"{""a"": 32, ""bleach"": 1, ""t"": 256}",0.9351134846461949,3304859.0,0.13997813297901301,14.603677031973273,5
Random-WiSARD-dense,EEG Eye State,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 1, ""t"": 2}",0.5510680907877169,556.0,0.003747291979379952,0.41394086631738614,5
Random-WiSARD-dense,EEG Eye State,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 4}",0.6273030707610147,8235.0,0.003840024978853762,0.49502382711451426,5
Random-WiSARD-dense,EEG Eye State,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 2, ""t"": 8}",0.7869158878504673,94243.0,0.005446616583503783,0.6661715016430505,5
Random-WiSARD-dense,Ecoli,best_acc,"{""a"": 8, ""bleach"": 1, ""t"": 128}",0.8705882352941178,25783.0,0.006171108200214803,74.94412095505086,5
Random-WiSARD-dense,Ecoli,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 2, ""t"": 32}",0.8705882352941176,6697.0,0.0016373666003346443,19.038114217383896,5
Random-WiSARD-dense,Ecoli,best_acc_per_log_mem,"{""a"": 4, ""bleach"": 4, ""t"": 2}",0.7705882352941177,554.0,0.00034124180674552915,2.6539265972507353,5
Random-WiSARD-dense,Ecoli,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 2, ""t"": 32}",0.8705882352941176,6697.0,0.0016373666003346443,19.038114217383896,5
Random-WiSARD-dense,Ecoli,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 1, ""t"": 128}",0.8705882352941178,25783.0,0.006171108200214803,74.94412095505086,5
Random-WiSARD-dense,Glass,best_acc,"{""a"": 12, ""bleach"": 1, ""t"": 128}",0.7674418604651163,42209.0,0.004629149590618909,86.37539089419121,5
Random-WiSARD-dense,Glass,best_mem_at_iso_acc,"{""a"": 24, ""bleach"": 1, ""t"": 128}",0.7627906976744186,32109.0,0.002923258417285979,53.82326063375141,5
Random-WiSARD-dense,Glass,best_acc_per_log_mem,"{""a"": 4, ""bleach"": 3, ""t"": 2}",0.6418604651162791,910.0,0.0003191418014466763,3.9046516555339794,5
Random-WiSARD-dense,Glass,best_acc_at_small_budget,"{""a"": 20, ""bleach"": 1, ""t"": 32}",0.7395348837209302,9398.0,0.000942000187933445,15.9720933541309,5
Random-WiSARD-dense,Glass,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 1, ""t"": 128}",0.7674418604651163,42209.0,0.004629149590618909,86.37539089419121,5
Random-WiSARD-dense,Haberman,best_acc,"{""a"": 20, ""bleach"": 4, ""t"": 64}",0.7483870967741936,6370.0,0.0004742832155898213,4.6248671658817795,5
Random-WiSARD-dense,Haberman,best_mem_at_iso_acc,"{""a"": 4, ""bleach"": 2, ""t"": 16}",0.7483870967741936,1072.0,0.00033420820254832507,2.9309164552438647,5
Random-WiSARD-dense,Haberman,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 1, ""t"": 2}",0.7419354838709677,118.0,0.00015699982177466154,0.7943576952863124,5
Random-WiSARD-dense,Haberman,best_acc_at_small_budget,"{""a"": 20, ""bleach"": 4, ""t"": 64}",0.7483870967741936,6370.0,0.0004742832155898213,4.6248671658817795,5
Random-WiSARD-dense,Haberman,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 4, ""t"": 64}",0.7483870967741936,6370.0,0.0004742832155898213,4.6248671658817795,5
Random-WiSARD-dense,Ionosphere,best_acc,"{""a"": 8, ""bleach"": 1, ""t"": 128}",0.9492957746478872,165478.0,0.01345136642921716,141.86115496017982,5
Random-WiSARD-dense,Ionosphere,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 1, ""t"": 64}",0.9492957746478872,82992.0,0.006837591994553804,71.9261719700946,5
Random-WiSARD-dense,Ionosphere,best_acc_per_log_mem,"{""a"": 4, ""bleach"": 4, ""t"": 2}",0.808450704225352,2066.0,0.0004488666076213121,3.737907423834566,5
Random-WiSARD-dense,Ionosphere,best_acc_at_small_budget,"{""a"": 16, ""bleach"": 3, ""t"": 4}",0.904225352112676,7942.0,0.0004172832006588578,3.4097437812408926,5
Random-WiSARD-dense,Ionosphere,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 1, ""t"": 64}",0.9492957746478872,82992.0,0.006837591994553804,71.9261719700946,5
Random-WiSARD-dense,Iris,best_acc,"{""a"": 12, ""bleach"": 4, ""t"": 256}",0.9666666666666668,14996.0,0.0026018000207841396,69.18001376713316,5
Random-WiSARD-dense,Iris,best_mem_at_iso_acc,"{""a"": 4, ""bleach"": 2, ""t"": 2}",0.9666666666666666,121.0,0.00014353340957313777,1.5380528445045152,5
Random-WiSARD-dense,Iris,best_acc_per_log_mem,"{""a"": 4, ""bleach"": 2, ""t"": 2}",0.9666666666666666,121.0,0.00014353340957313777,1.5380528445045152,5
Random-WiSARD-dense,Iris,best_acc_at_small_budget,"{""a"": 16, ""bleach"": 2, ""t"": 128}",0.9666666666666666,7549.0,0.0011382500408217311,28.803333019216854,5
Random-WiSARD-dense,Iris,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 4, ""t"": 256}",0.9666666666666668,14996.0,0.0026018000207841396,69.18001376713316,5
Random-WiSARD-dense,Letter Recognition,best_acc,"{""a"": 24, ""bleach"": 1, ""t"": 256}",0.9536,4384841.0,0.39238795863930137,126.0559750488028,5
Random-WiSARD-dense,Letter Recognition,best_mem_at_iso_acc,"{""a"": 20, ""bleach"": 1, ""t"": 128}",0.9492499999999999,2079432.0,0.1665784165961668,70.5808833008632,5
Random-WiSARD-dense,Letter Recognition,best_acc_per_log_mem,"{""a"": 16, ""bleach"": 1, ""t"": 16}",0.90485,250107.0,0.02118379161693156,10.323247901396826,5
Random-WiSARD-dense,Letter Recognition,best_acc_at_small_budget,"{""a"": 2, ""bleach"": 4, ""t"": 2}",0.08954999999999999,7898.0,0.013874566624872386,4.249995859572664,5
Random-WiSARD-dense,Letter Recognition,best_acc_at_medium_budget,"{""a"": 16, ""bleach"": 1, ""t"": 4}",0.78545,80567.0,0.007024091971106827,2.7520666946657,5
Random-WiSARD-dense,Magic Gamma,best_acc,"{""a"": 24, ""bleach"": 1, ""t"": 256}",0.8684016824395373,1582318.0,0.12162441681139172,11.66781019953155,5
Random-WiSARD-dense,Magic Gamma,best_mem_at_iso_acc,"{""a"": 16, ""bleach"": 2, ""t"": 256}",0.8661409043112513,806598.0,0.1290080083766952,13.535059574740762,5
Random-WiSARD-dense,Magic Gamma,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 1, ""t"": 2}",0.6482649842271293,390.0,0.003952091396786273,0.29108401992163385,5
Random-WiSARD-dense,Magic Gamma,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 8}",0.7435856992639327,8620.0,0.005691533396020532,0.6265597298964624,5
Random-WiSARD-dense,Magic Gamma,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 4, ""t"": 32}",0.8339116719242903,65522.0,0.014622266590595245,2.068055516498635,5
Random-WiSARD-dense,Pendigits,best_acc,"{""a"": 24, ""bleach"": 1, ""t"": 256}",0.9895407003183265,1541674.0,0.17580585840623825,54.47232068515043,5
Random-WiSARD-dense,Pendigits,best_mem_at_iso_acc,"{""a"": 16, ""bleach"": 1, ""t"": 32}",0.9861755343337881,144951.0,0.0170689997728914,8.981680944765248,5
Random-WiSARD-dense,Pendigits,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 4}",0.9189631650750341,11218.0,0.004439091845415533,1.8213770664438926,5
Random-WiSARD-dense,Pendigits,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 2}",0.8582082764893133,6964.0,0.0029747502179816366,0.9814007190810436,5
Random-WiSARD-dense,Pendigits,best_acc_at_medium_budget,"{""a"": 16, ""bleach"": 1, ""t"": 16}",0.9816280127330606,78806.0,0.009725950192660093,4.743728126014238,5
Random-WiSARD-dense,Pima Diabetes,best_acc,"{""a"": 12, ""bleach"": 2, ""t"": 32}",0.7675324675324675,24753.0,0.0012612247839570046,4.096915522082286,5
Random-WiSARD-dense,Pima Diabetes,best_mem_at_iso_acc,"{""a"": 12, ""bleach"": 2, ""t"": 32}",0.7675324675324675,24753.0,0.0012612247839570046,4.096915522082286,5
Random-WiSARD-dense,Pima Diabetes,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 1, ""t"": 2}",0.6493506493506493,310.0,0.00040493339765816926,0.8766232481734318,5
Random-WiSARD-dense,Pima Diabetes,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 4, ""t"": 8}",0.7454545454545455,4738.0,0.0005076834000647068,1.3293845083129097,5
Random-WiSARD-dense,Pima Diabetes,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 2, ""t"": 32}",0.7675324675324675,24753.0,0.0012612247839570046,4.096915522082286,5
Random-WiSARD-dense,SatImage,best_acc,"{""a"": 28, ""bleach"": 1, ""t"": 256}",0.9087091757387247,2399496.0,0.20923504980746657,85.71445704749199,5
Random-WiSARD-dense,SatImage,best_mem_at_iso_acc,"{""a"": 28, ""bleach"": 1, ""t"": 64}",0.9046656298600311,615355.0,0.03350945001002401,19.103369489457013,5
Random-WiSARD-dense,SatImage,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 4}",0.8315707620528772,18998.0,0.004374674754217267,2.7545813607228675,5
Random-WiSARD-dense,SatImage,best_acc_at_small_budget,"{""a"": 2, ""bleach"": 4, ""t"": 4}",0.5465007776049766,7787.0,0.009366416605189443,5.931771703609041,5
Random-WiSARD-dense,SatImage,best_acc_at_medium_budget,"{""a"": 12, ""bleach"": 3, ""t"": 16}",0.885692068429238,87162.0,0.01171008360106498,8.16056252099446,5
Random-WiSARD-dense,Seeds,best_acc,"{""a"": 16, ""bleach"": 1, ""t"": 8}",0.9380952380952381,1620.0,0.00024226680397987366,2.962105818802402,5
Random-WiSARD-dense,Seeds,best_mem_at_iso_acc,"{""a"": 16, ""bleach"": 1, ""t"": 8}",0.9380952380952381,1620.0,0.00024226680397987366,2.962105818802402,5
Random-WiSARD-dense,Seeds,best_acc_per_log_mem,"{""a"": 4, ""bleach"": 4, ""t"": 2}",0.8714285714285713,330.0,0.00019486621022224426,1.9831338986044837,5
Random-WiSARD-dense,Seeds,best_acc_at_small_budget,"{""a"": 16, ""bleach"": 1, ""t"": 8}",0.9380952380952381,1620.0,0.00024226680397987366,2.962105818802402,5
Random-WiSARD-dense,Seeds,best_acc_at_medium_budget,"{""a"": 16, ""bleach"": 1, ""t"": 8}",0.9380952380952381,1620.0,0.00024226680397987366,2.962105818802402,5
Random-WiSARD-dense,Segment,best_acc,"{""a"": 28, ""bleach"": 1, ""t"": 256}",0.9701298701298701,560270.0,0.029901841818355025,52.34972945741051,5
Random-WiSARD-dense,Segment,best_mem_at_iso_acc,"{""a"": 20, ""bleach"": 1, ""t"": 64}",0.9653679653679653,126167.0,0.009133283351548015,15.960876563830036,5
Random-WiSARD-dense,Segment,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 4}",0.8991341991341992,6218.0,0.0014748170506209135,2.015548963825424,5
Random-WiSARD-dense,Segment,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 2, ""t"": 4}",0.9086580086580087,8441.0,0.0012778913602232932,1.6366337220390121,5
Random-WiSARD-dense,Segment,best_acc_at_medium_budget,"{""a"": 28, ""bleach"": 1, ""t"": 32}",0.9632034632034632,73530.0,0.004265999794006348,6.790367586062454,5
Random-WiSARD-dense,Steel Plates,best_acc,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.9830334190231362,1088400.0,0.041041975189000365,60.88500412702943,5
Random-WiSARD-dense,Steel Plates,best_mem_at_iso_acc,"{""a"": 24, ""bleach"": 1, ""t"": 128}",0.9820051413881747,600530.0,0.018054824974387883,26.826735688876216,5
Random-WiSARD-dense,Steel Plates,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 1, ""t"": 2}",0.6529562982005142,1104.0,0.00128271640278399,2.1973013719855055,5
Random-WiSARD-dense,Steel Plates,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 2, ""t"": 2}",0.8385604113110541,8570.0,0.0006957916310057044,0.7359249933902893,5
Random-WiSARD-dense,Steel Plates,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 1, ""t"": 16}",0.9480719794344473,76886.0,0.002749991975724697,3.842352638092936,5
Random-WiSARD-dense,Vehicle,best_acc,"{""a"": 12, ""bleach"": 1, ""t"": 256}",0.7482352941176471,346704.0,0.021519358572550117,97.81318689313005,5
Random-WiSARD-dense,Vehicle,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 2, ""t"": 256}",0.7482352941176471,271345.0,0.027693458436988293,126.99259760077385,5
Random-WiSARD-dense,Vehicle,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 3, ""t"": 2}",0.6270588235294118,3148.0,0.0004605500027537346,1.2530883609810295,5
Random-WiSARD-dense,Vehicle,best_acc_at_small_budget,"{""a"": 8, ""bleach"": 3, ""t"": 8}",0.7023529411764706,9924.0,0.001081033213995397,4.126421340248164,5
Random-WiSARD-dense,Vehicle,best_acc_at_medium_budget,"{""a"": 4, ""bleach"": 2, ""t"": 64}",0.7388235294117648,45485.0,0.011105541791766881,50.99558833000414,5
Random-WiSARD-dense,Waveform,best_acc,"{""a"": 8, ""bleach"": 4, ""t"": 128}",0.8486,895760.0,0.09196177502162754,63.549683382734656,5
Random-WiSARD-dense,Waveform,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 3, ""t"": 128}",0.8454,895760.0,0.09159167520701886,63.80633362568915,5
Random-WiSARD-dense,Waveform,best_acc_per_log_mem,"{""a"": 8, ""bleach"": 4, ""t"": 2}",0.7343999999999999,23421.0,0.0021094250259920955,1.0862748371437192,5
Random-WiSARD-dense,Waveform,best_acc_at_small_budget,"{""a"": 4, ""bleach"": 4, ""t"": 4}",0.5906,8835.0,0.004151024809107185,2.7172249974682927,5
Random-WiSARD-dense,Waveform,best_acc_at_medium_budget,"{""a"": 8, ""bleach"": 4, ""t"": 8}",0.7936,68202.0,0.006036291783675552,4.019566369242966,5
Random-WiSARD-dense,Wine,best_acc,"{""a"": 2, ""bleach"": 1, ""t"": 32}",0.9888888888888889,9131.0,0.004128091619350016,93.30254462030199,5
Random-WiSARD-dense,Wine,best_mem_at_iso_acc,"{""a"": 8, ""bleach"": 1, ""t"": 16}",0.9888888888888889,6604.0,0.0007862666388973594,15.877772562412753,5
Random-WiSARD-dense,Wine,best_acc_per_log_mem,"{""a"": 2, ""bleach"": 4, ""t"": 2}",0.9055555555555556,643.0,0.0003601165721192956,6.094906711950898,5
Random-WiSARD-dense,Wine,best_acc_at_small_budget,"{""a"": 2, ""bleach"": 1, ""t"": 32}",0.9888888888888889,9131.0,0.004128091619350016,93.30254462030199,5
Random-WiSARD-dense,Wine,best_acc_at_medium_budget,"{""a"": 2, ""bleach"": 1, ""t"": 32}",0.9888888888888889,9131.0,0.004128091619350016,93.30254462030199,5
Random-WiSARD-dense,Yeast,best_acc,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.6161616161616161,267253.0,0.013295225170440971,40.65555625403871,5
Random-WiSARD-dense,Yeast,best_mem_at_iso_acc,"{""a"": 20, ""bleach"": 1, ""t"": 256}",0.6161616161616161,267253.0,0.013295225170440971,40.65555625403871,5
Random-WiSARD-dense,Yeast,best_acc_per_log_mem,"{""a"": 12, ""bleach"": 2, ""t"": 32}",0.5797979797979799,29205.0,0.002703733183443546,7.6882431427838425,5
Random-WiSARD-dense,Yeast,best_acc_at_small_budget,"{""a"": 12, ""bleach"": 2, ""t"": 8}",0.494949494949495,9633.0,0.0009662663796916604,2.205611429230532,5
Random-WiSARD-dense,Yeast,best_acc_at_medium_budget,"{""a"": 20, ""bleach"": 1, ""t"": 64}",0.6033670033670033,70303.0,0.0036398418014869094,10.557153641625687,5
ULEEN,Balance Scale,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",0.88,2560.0,0.9181267773189271,3.1179975097378096,3
ULEEN,Balance Scale,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 3}",0.8773333333333334,1344.0,0.4522595970192924,2.1398852889736495,3
ULEEN,Balance Scale,best_acc_per_log_mem,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 30, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.01, ""n_submodels"": 1}",0.7626666666666667,152.0,0.22171574966826788,0.9623359267910322,3
ULEEN,Balance Scale,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",0.88,2560.0,0.9181267773189271,3.1179975097378096,3
ULEEN,Balance Scale,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.01, ""n_submodels"": 5}",0.88,2560.0,0.9181267773189271,3.1179975097378096,3
ULEEN,Banknote,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",0.9866666666666667,2080.0,1.7165849583301072,2.763736993074417,3
ULEEN,Banknote,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 8, ""lr"": 0.001, ""n_submodels"": 5, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",0.9842424242424243,960.0,1.8835789166623726,2.1682823584838347,3
ULEEN,Banknote,best_acc_per_log_mem,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",0.9018181818181819,48.0,0.8661275556466231,0.8243442315495374,3
ULEEN,Banknote,best_acc_at_small_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",0.9866666666666667,2080.0,1.7165849583301072,2.763736993074417,3
ULEEN,Banknote,best_acc_at_medium_budget,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 50, ""filter_entries"": 256, ""filter_hash_functions"": 2, ""filter_inputs"": 12, ""lr"": 0.01, ""n_submodels"": 5}",0.9866666666666667,2080.0,1.7165849583301072,2.763736993074417,3
ULEEN,Breast Cancer,best_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.01, ""n_submodels"": 3}",0.9590643274853802,5328.0,0.5884465966373682,6.779601827416329,3
ULEEN,Breast Cancer,best_mem_at_iso_acc,"{""batch_size"": 32, ""bits_per_input"": 6, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 40, ""filter_entries"": 128, ""filter_hash_functions"": 2, ""filter_inputs"": 6, ""lr"": 0.01, ""n_submodels"": 3}",0.9590643274853802,5328.0,0.5884465966373682,6.779601827416329,3
ULEEN,Breast Cancer,best_acc_per_log_mem,"{""batch_size"": 16, ""bits_per_input"": 3, ""decay_lr"": true, ""dropout_p"": 0.0, ""epochs"": 80, ""filter_entries"": 64, ""filter_hash_functions"": 1, ""filter_inputs"": 4, ""lr"": 0.001, ""n_submodels"": 1, ""pruning_ratio"": 0.27, ""thermometer"": ""gaussian""}",0.9093567251461989,272.0,0.46040395833551884,2.227584717043659,3
